,tucaseid,erbmi,erincome,ertpreat,ertseat,eudietsoda,eudrink,eueat,euexercise,euexfreq,eufastfd,eufastfdfrq,euffyday,eufdsit,eusnap,eugenhth,eugroshp,euhgt,euinclvl,eumeat,eumilk,euprpmel,eusoda,eustores,eustreason,eutherm,euwgt,bmi_class
153,20140111131092,26.9,1.0,105.0,10.0,3.0,1.0,1.0,1.0,6.0,2.0,,,1.0,2.0,2.0,1.0,67,5,,,2.0,1.0,2.0,1.0,,172,1
154,20140111131116,25.799999,1.0,25.0,10.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,68,5,,,2.0,1.0,1.0,2.0,,170,1
155,20140111131120,26.799999,1.0,30.0,20.0,2.0,1.0,1.0,2.0,,2.0,,,1.0,2.0,2.0,1.0,70,5,,,2.0,1.0,2.0,4.0,,187,1
156,20140111131147,29.0,1.0,180.0,60.0,,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,66,5,,,2.0,,1.0,6.0,,180,1
157,20140111131166,29.6,3.0,182.0,,,1.0,2.0,2.0,,1.0,4.0,1.0,1.0,2.0,4.0,1.0,72,5,1.0,2.0,1.0,2.0,5.0,2.0,2.0,218,1
159,20140111131205,35.200001,5.0,80.0,15.0,,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,2.0,3.0,1.0,67,5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,225,2
160,20140111131231,29.5,1.0,,50.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,3.0,2.0,69,5,,,2.0,1.0,,,,200,1
161,20140111131259,23.6,5.0,30.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,3.0,2.0,69,5,2.0,2.0,1.0,,,,,160,1
162,20140111131264,23.9,1.0,65.0,15.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,68,5,1.0,2.0,1.0,1.0,2.0,1.0,2.0,157,1
163,20140111131281,20.4,3.0,105.0,,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,63,5,1.0,2.0,1.0,2.0,2.0,1.0,2.0,115,1
164,20140111131328,19.700001,1.0,30.0,20.0,,1.0,1.0,1.0,2.0,2.0,,,1.0,2.0,2.0,1.0,64,5,1.0,2.0,1.0,2.0,1.0,4.0,2.0,115,1
165,20140111131349,21.9,1.0,20.0,12.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,61,5,1.0,2.0,3.0,1.0,,,1.0,116,1
166,20140111131365,29.0,5.0,30.0,,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,73,5,,,2.0,,,,,220,1
167,20140111131416,34.900002,5.0,20.0,15.0,2.0,1.0,1.0,2.0,,2.0,,,1.0,1.0,4.0,3.0,67,5,,,2.0,1.0,1.0,1.0,,223,2
168,20140111131419,28.200001,1.0,60.0,5.0,,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,67,5,1.0,2.0,1.0,,1.0,2.0,2.0,180,1
169,20140111131430,25.799999,1.0,60.0,,1.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,67,5,2.0,2.0,1.0,1.0,1.0,3.0,,165,1
171,20140111131460,27.5,1.0,150.0,,,2.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,64,5,,,2.0,,,,,160,1
173,20140111131515,24.700001,1.0,45.0,15.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,62,5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,135,1
174,20140111131552,30.299999,1.0,60.0,30.0,,1.0,1.0,1.0,7.0,2.0,,,1.0,2.0,2.0,2.0,69,5,,,2.0,2.0,,,,205,2
175,20140111131573,21.299999,3.0,90.0,,3.0,1.0,2.0,2.0,,1.0,14.0,1.0,1.0,2.0,2.0,1.0,77,5,2.0,1.0,1.0,1.0,1.0,2.0,,180,1
176,20140111131588,19.299999,1.0,40.0,10.0,2.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,73,5,,,2.0,1.0,,,,146,1
177,20140111131590,29.700001,3.0,30.0,,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,69,5,1.0,2.0,3.0,,1.0,6.0,2.0,201,1
178,20140111131601,27.0,1.0,75.0,,,1.0,2.0,2.0,,1.0,2.0,2.0,1.0,2.0,3.0,1.0,74,5,1.0,1.0,1.0,2.0,1.0,2.0,2.0,210,1
179,20140111131646,29.200001,1.0,120.0,15.0,,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,64,5,1.0,2.0,3.0,2.0,1.0,4.0,2.0,170,1
180,20140111131652,34.299999,1.0,60.0,12.0,,2.0,1.0,1.0,5.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,64,5,2.0,1.0,1.0,,2.0,2.0,,200,2
181,20140111131692,24.799999,1.0,120.0,,,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,60,5,1.0,2.0,1.0,2.0,2.0,2.0,2.0,127,1
182,20140111131708,29.799999,1.0,110.0,,,1.0,2.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,67,5,,,2.0,2.0,,,,190,1
183,20140111131710,21.5,1.0,135.0,,,1.0,2.0,2.0,,2.0,,,1.0,2.0,3.0,1.0,70,5,1.0,2.0,1.0,2.0,2.0,6.0,2.0,150,1
184,20140111131719,17.200001,2.0,75.0,10.0,,1.0,1.0,1.0,6.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,68,5,2.0,2.0,1.0,2.0,1.0,2.0,,113,1
185,20140111131811,20.299999,1.0,210.0,,,1.0,2.0,1.0,7.0,2.0,,,1.0,2.0,1.0,3.0,66,5,1.0,2.0,1.0,2.0,1.0,3.0,2.0,126,1
186,20140111131927,24.299999,1.0,40.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,67,5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,155,1
187,20140111131969,32.599998,3.0,90.0,,,1.0,2.0,2.0,,2.0,,,1.0,2.0,3.0,1.0,64,5,2.0,2.0,1.0,2.0,2.0,4.0,,190,2
188,20140111132011,51.5,5.0,90.0,10.0,,2.0,1.0,1.0,2.0,2.0,,,1.0,2.0,3.0,3.0,66,5,,,2.0,,1.0,1.0,,319,2
189,20140111132054,25.700001,1.0,75.0,60.0,,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,73,5,,,2.0,2.0,,,,195,1
190,20140111132056,38.299999,5.0,30.0,10.0,,2.0,1.0,1.0,4.0,2.0,,,1.0,1.0,3.0,2.0,64,5,,,2.0,,,,,223,2
191,20140111132088,20.1,5.0,40.0,60.0,,2.0,1.0,1.0,1.0,2.0,,,1.0,2.0,2.0,1.0,65,5,1.0,2.0,1.0,,4.0,1.0,1.0,121,1
192,20140111132153,30.200001,5.0,30.0,25.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,61,5,1.0,2.0,3.0,1.0,1.0,1.0,2.0,160,2
193,20140111132207,35.0,1.0,50.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,1.0,2.0,3.0,2.0,73,5,,,2.0,1.0,,,,265,2
194,20140111132228,21.5,3.0,180.0,,,1.0,2.0,1.0,7.0,2.0,,,1.0,2.0,3.0,1.0,64,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,125,1
195,20140111132246,38.900002,2.0,12.0,,,1.0,2.0,2.0,,2.0,,,1.0,1.0,5.0,2.0,72,5,,,2.0,2.0,,,,287,2
196,20140111132261,29.0,5.0,120.0,,,2.0,2.0,1.0,7.0,2.0,,,1.0,2.0,3.0,2.0,66,5,,,2.0,,,,,180,1
197,20140111132284,40.900002,5.0,20.0,5.0,,2.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,65,5,1.0,2.0,1.0,,1.0,2.0,2.0,246,2
198,20140111132288,31.6,3.0,25.0,,,1.0,1.0,1.0,1.0,2.0,,,1.0,2.0,1.0,1.0,65,5,1.0,2.0,1.0,2.0,2.0,1.0,2.0,190,2
199,20140111132295,30.4,1.0,20.0,20.0,,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,68,5,,,2.0,2.0,,,,200,2
200,20140111132317,28.200001,1.0,60.0,40.0,1.0,1.0,1.0,2.0,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,67,5,1.0,2.0,3.0,1.0,5.0,6.0,2.0,180,1
201,20140111132340,25.0,1.0,10.0,20.0,,1.0,1.0,2.0,,1.0,3.0,1.0,1.0,2.0,3.0,1.0,65,5,1.0,2.0,1.0,2.0,1.0,4.0,2.0,150,1
202,20140111132352,37.700001,3.0,105.0,,,1.0,2.0,2.0,,2.0,,,1.0,2.0,3.0,2.0,63,5,,,2.0,2.0,,,,213,2
203,20140111132372,23.0,1.0,180.0,5.0,,1.0,1.0,1.0,2.0,2.0,,,1.0,2.0,1.0,1.0,63,5,1.0,2.0,1.0,2.0,3.0,6.0,1.0,130,1
204,20140111132403,23.1,1.0,15.0,,2.0,1.0,2.0,2.0,,1.0,5.0,1.0,1.0,2.0,1.0,2.0,74,5,,,2.0,1.0,,,,180,1
205,20140111132415,25.9,1.0,90.0,,1.0,1.0,2.0,1.0,6.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,64,5,1.0,2.0,1.0,1.0,1.0,3.0,2.0,151,1
206,20140111132423,21.6,1.0,70.0,10.0,,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,65,5,1.0,2.0,1.0,2.0,2.0,1.0,2.0,130,1
207,20140111132436,20.299999,1.0,50.0,,2.0,1.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,66,5,,,2.0,1.0,,,,126,1
209,20140111132483,29.200001,2.0,20.0,40.0,,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,76,5,1.0,2.0,3.0,,1.0,3.0,2.0,240,1
210,20140111132491,25.700001,1.0,45.0,,,2.0,2.0,1.0,10.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,63,5,1.0,1.0,1.0,,1.0,3.0,2.0,145,1
211,20140111132501,23.299999,1.0,90.0,,1.0,1.0,,2.0,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,65,5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,140,1
212,20140111132507,18.299999,,15.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,1.0,2.0,65,5,,,2.0,,,,,110,1
213,20140111132514,18.0,1.0,10.0,12.0,,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,67,5,,,2.0,2.0,,,,115,1
214,20140112130007,22.9,1.0,65.0,10.0,,1.0,1.0,1.0,1.0,2.0,,,1.0,2.0,3.0,1.0,66,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,142,1
215,20140112130015,38.400002,1.0,60.0,10.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,62,5,,,2.0,1.0,,,,210,2
216,20140112130022,24.4,1.0,10.0,5.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,70,5,,,2.0,,,,,170,1
217,20140112130025,41.799999,,65.0,7.0,2.0,1.0,1.0,1.0,3.0,2.0,,,2.0,1.0,5.0,1.0,69,5,,,2.0,1.0,1.0,,,283,2
218,20140112130031,26.6,5.0,50.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,1.0,1.0,67,5,1.0,2.0,1.0,,1.0,2.0,2.0,170,1
219,20140112130035,26.4,1.0,95.0,,,2.0,2.0,2.0,,1.0,4.0,2.0,1.0,2.0,2.0,1.0,61,5,1.0,2.0,1.0,,2.0,1.0,2.0,140,1
220,20140112130037,23.6,1.0,50.0,15.0,2.0,1.0,1.0,1.0,6.0,2.0,,,1.0,2.0,2.0,3.0,69,5,,,2.0,1.0,5.0,1.0,,160,1
221,20140112130041,23.1,5.0,160.0,,,1.0,2.0,2.0,,2.0,,,1.0,2.0,2.0,2.0,74,5,1.0,2.0,1.0,2.0,,,2.0,180,1
222,20140112130042,29.0,3.0,105.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,4.0,3.0,66,5,1.0,2.0,1.0,,1.0,,2.0,180,1
223,20140112130045,26.5,5.0,70.0,10.0,,2.0,1.0,1.0,7.0,2.0,,,1.0,2.0,2.0,1.0,70,5,2.0,2.0,3.0,,1.0,2.0,,185,1
224,20140112130055,28.4,3.0,80.0,,,1.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,73,5,1.0,2.0,1.0,2.0,1.0,3.0,2.0,215,1
225,20140112130056,25.5,5.0,20.0,,,1.0,2.0,2.0,,2.0,,,1.0,1.0,4.0,2.0,67,5,,,2.0,2.0,,,,163,1
226,20140112130058,31.299999,3.0,,45.0,,1.0,1.0,2.0,,2.0,,,1.0,2.0,2.0,3.0,67,5,1.0,2.0,3.0,2.0,1.0,2.0,2.0,200,2
227,20140112130060,20.299999,1.0,130.0,5.0,,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,64,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,118,1
228,20140112130061,30.4,5.0,30.0,,2.0,1.0,2.0,2.0,,2.0,,,3.0,2.0,1.0,2.0,65,5,,,2.0,1.0,,,,183,2
229,20140112130069,30.0,3.0,25.0,620.0,2.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,5.0,1.0,71,5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,215,1
230,20140112130071,37.700001,1.0,60.0,,,1.0,2.0,2.0,,1.0,2.0,2.0,1.0,2.0,4.0,1.0,62,5,1.0,2.0,1.0,2.0,2.0,1.0,2.0,206,2
231,20140112130076,25.700001,5.0,,,,2.0,2.0,1.0,4.0,2.0,,,3.0,2.0,2.0,2.0,64,5,,,2.0,,,,,150,1
233,20140112130082,29.200001,1.0,50.0,,,1.0,2.0,1.0,6.0,2.0,,,1.0,2.0,1.0,1.0,63,5,1.0,2.0,1.0,2.0,1.0,4.0,2.0,165,1
234,20140112130088,28.0,1.0,180.0,,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,65,5,1.0,2.0,1.0,1.0,5.0,2.0,2.0,168,1
235,20140112130094,31.6,1.0,45.0,8.0,,1.0,1.0,2.0,,1.0,5.0,2.0,1.0,2.0,2.0,3.0,70,5,1.0,2.0,3.0,2.0,1.0,2.0,2.0,220,2
236,20140112130099,32.900002,5.0,25.0,,,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,65,5,1.0,2.0,1.0,2.0,,,2.0,198,2
237,20140112130100,31.6,3.0,115.0,5.0,2.0,1.0,1.0,2.0,,1.0,5.0,1.0,1.0,1.0,3.0,3.0,67,5,,,2.0,1.0,2.0,6.0,,202,2
238,20140112130104,21.200001,3.0,35.0,10.0,,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,57,5,,,2.0,2.0,,,,98,1
239,20140112130105,28.0,1.0,30.0,,1.0,1.0,2.0,2.0,,1.0,3.0,2.0,1.0,2.0,2.0,1.0,76,5,1.0,2.0,1.0,1.0,2.0,1.0,1.0,230,1
240,20140112130106,20.0,1.0,45.0,,,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,61,5,1.0,2.0,1.0,2.0,1.0,5.0,2.0,106,1
241,20140112130107,31.0,1.0,,5.0,,1.0,1.0,1.0,7.0,1.0,7.0,1.0,2.0,2.0,5.0,1.0,69,5,2.0,2.0,1.0,2.0,1.0,2.0,,210,2
242,20140112130116,31.200001,,210.0,,,2.0,2.0,1.0,7.0,2.0,,,1.0,2.0,3.0,2.0,60,5,,,2.0,,,,,160,2
243,20140112130118,14.5,2.0,10.0,,,2.0,2.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,69,5,1.0,2.0,1.0,,2.0,5.0,2.0,98,1
245,20140112130128,22.799999,3.0,10.0,45.0,,1.0,1.0,1.0,4.0,2.0,,,1.0,2.0,2.0,1.0,68,5,1.0,2.0,1.0,2.0,1.0,3.0,2.0,150,1
246,20140112130129,29.0,1.0,50.0,5.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,66,5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,180,1
247,20140112130130,35.099998,5.0,30.0,,,1.0,2.0,2.0,,2.0,,,1.0,2.0,4.0,1.0,63,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,198,2
248,20140112130132,36.200001,3.0,40.0,10.0,,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,3.0,1.0,68,5,1.0,2.0,3.0,,3.0,2.0,2.0,238,2
249,20140112130135,28.299999,5.0,195.0,,,1.0,2.0,1.0,6.0,2.0,,,1.0,2.0,1.0,2.0,63,5,1.0,2.0,1.0,2.0,,,2.0,160,1
250,20140112130137,33.200001,1.0,130.0,15.0,,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,69,5,,,2.0,2.0,,,,225,2
251,20140112130139,34.200001,5.0,50.0,15.0,,2.0,1.0,2.0,,2.0,,,2.0,1.0,2.0,1.0,60,5,1.0,1.0,1.0,,1.0,6.0,1.0,175,2
252,20140112130148,18.799999,1.0,15.0,20.0,,2.0,1.0,2.0,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,69,5,2.0,2.0,1.0,,1.0,2.0,,127,1
254,20140112130175,37.099998,5.0,47.0,,2.0,1.0,2.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,66,5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,230,2
255,20140112130178,42.900002,5.0,30.0,,,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,1.0,5.0,1.0,64,5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,250,2
256,20140112130182,42.599998,5.0,45.0,,,1.0,2.0,1.0,3.0,2.0,,,2.0,1.0,4.0,1.0,67,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,272,2
257,20140112130186,33.099998,5.0,40.0,,,1.0,2.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,61,5,1.0,2.0,1.0,2.0,2.0,1.0,2.0,175,2
258,20140112130187,38.099998,1.0,46.0,,,1.0,2.0,2.0,,2.0,,,1.0,2.0,3.0,1.0,65,5,1.0,2.0,1.0,2.0,2.0,2.0,2.0,229,2
259,20140112130501,25.1,1.0,75.0,15.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,72,5,,,2.0,1.0,1.0,2.0,,185,1
260,20140112130508,21.200001,1.0,,75.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,75,5,2.0,2.0,1.0,1.0,1.0,2.0,,170,1
261,20140112130510,27.4,1.0,30.0,30.0,1.0,1.0,1.0,1.0,4.0,2.0,,,1.0,2.0,2.0,1.0,67,5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,175,1
262,20140112130514,22.0,1.0,180.0,,,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,2.0,4.0,2.0,68,5,,,2.0,2.0,,,,145,1
263,20140112130515,26.6,1.0,60.0,25.0,2.0,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,2.0,3.0,1.0,67,5,,,2.0,1.0,1.0,2.0,,170,1
264,20140112130518,25.1,1.0,40.0,3.0,,1.0,1.0,1.0,2.0,2.0,,,1.0,2.0,2.0,2.0,71,5,,,2.0,2.0,,,,180,1
265,20140112130524,37.400002,3.0,25.0,5.0,,1.0,1.0,2.0,,2.0,,,2.0,1.0,5.0,1.0,65,5,1.0,1.0,1.0,2.0,1.0,1.0,2.0,225,2
266,20140112130525,25.700001,1.0,70.0,20.0,,1.0,1.0,1.0,6.0,2.0,,,1.0,2.0,2.0,1.0,64,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,150,1
267,20140112130530,22.1,1.0,60.0,30.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,63,5,1.0,2.0,3.0,1.0,1.0,6.0,2.0,125,1
268,20140112130537,30.200001,1.0,,15.0,,2.0,1.0,2.0,,1.0,5.0,1.0,1.0,2.0,2.0,2.0,74,5,,,2.0,,,,,235,2
269,20140112130538,25.1,1.0,30.0,30.0,1.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,68,5,1.0,2.0,1.0,1.0,2.0,2.0,2.0,165,1
270,20140112130541,21.6,3.0,50.0,,2.0,1.0,2.0,2.0,,2.0,,,1.0,2.0,2.0,2.0,65,5,,,2.0,1.0,,,,130,1
271,20140112130542,23.200001,5.0,40.0,,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,60,5,,,2.0,,,,,119,1
272,20140112130545,25.6,1.0,100.0,60.0,2.0,1.0,1.0,2.0,,1.0,4.0,1.0,2.0,2.0,4.0,1.0,62,5,2.0,2.0,1.0,1.0,2.0,1.0,,140,1
273,20140112130550,22.700001,1.0,55.0,,,1.0,2.0,1.0,7.0,2.0,,,1.0,2.0,4.0,1.0,62,5,1.0,2.0,1.0,2.0,1.0,5.0,2.0,124,1
274,20140112130553,34.200001,1.0,60.0,20.0,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,3.0,1.0,66,5,1.0,1.0,1.0,1.0,3.0,1.0,2.0,212,2
275,20140112130556,33.5,3.0,45.0,,1.0,1.0,2.0,2.0,,2.0,,,1.0,2.0,4.0,2.0,71,5,1.0,2.0,1.0,1.0,,,2.0,240,2
276,20140112130557,34.400002,3.0,60.0,30.0,,1.0,1.0,1.0,3.0,2.0,,,1.0,2.0,4.0,1.0,70,5,1.0,2.0,1.0,2.0,1.0,4.0,2.0,240,2
277,20140112130565,26.5,2.0,90.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,2.0,1.0,70,5,1.0,2.0,1.0,,2.0,1.0,2.0,185,1
278,20140112130567,29.0,5.0,75.0,10.0,,1.0,1.0,1.0,3.0,2.0,,,1.0,2.0,2.0,1.0,66,5,1.0,2.0,1.0,2.0,2.0,1.0,2.0,180,1
279,20140112130578,40.0,1.0,15.0,25.0,2.0,1.0,1.0,2.0,,1.0,5.0,2.0,1.0,2.0,5.0,1.0,57,5,1.0,2.0,3.0,1.0,1.0,2.0,2.0,185,2
280,20140112130581,32.099998,1.0,105.0,10.0,,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,3.0,2.0,67,5,,,2.0,2.0,,,,205,2
282,20140112130584,29.5,1.0,30.0,2.0,,2.0,1.0,1.0,2.0,2.0,,,1.0,2.0,3.0,1.0,69,5,1.0,2.0,1.0,,1.0,1.0,2.0,200,1
283,20140112130585,28.0,5.0,,20.0,,2.0,1.0,2.0,,2.0,,,1.0,1.0,5.0,1.0,62,5,1.0,2.0,1.0,,2.0,1.0,2.0,153,1
284,20140112130586,38.099998,5.0,30.0,,2.0,1.0,2.0,2.0,,2.0,,,1.0,2.0,4.0,1.0,63,5,1.0,2.0,1.0,1.0,2.0,6.0,2.0,215,2
285,20140112130589,39.0,1.0,15.0,15.0,,1.0,1.0,1.0,4.0,1.0,10.0,1.0,1.0,2.0,3.0,1.0,71,5,1.0,2.0,1.0,2.0,2.0,1.0,1.0,280,2
286,20140112130591,24.700001,3.0,55.0,,,2.0,2.0,2.0,,2.0,,,1.0,1.0,5.0,3.0,69,5,,,2.0,,1.0,2.0,,167,1
287,20140112130594,30.200001,5.0,55.0,5.0,2.0,1.0,1.0,1.0,5.0,2.0,,,1.0,1.0,3.0,1.0,61,5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,160,2
288,20140112130595,23.5,,45.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,3.0,1.0,67,5,1.0,2.0,1.0,,1.0,,2.0,150,1
289,20140112130596,17.799999,1.0,35.0,20.0,,1.0,1.0,2.0,,1.0,7.0,1.0,1.0,2.0,2.0,1.0,65,5,,,2.0,2.0,5.0,5.0,,107,1
290,20140112130600,24.799999,1.0,32.0,30.0,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,72,5,,,2.0,2.0,,,,183,1
292,20140112130613,28.200001,3.0,79.0,,,2.0,2.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,67,5,1.0,2.0,1.0,,1.0,1.0,2.0,180,1
293,20140112130615,19.6,1.0,80.0,,,1.0,2.0,1.0,2.0,2.0,,,1.0,2.0,2.0,2.0,61,5,,,2.0,2.0,,,,104,1
294,20140112130621,21.5,2.0,25.0,30.0,,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,5.0,1.0,60,5,,,2.0,,1.0,2.0,,110,1
295,20140112130623,32.900002,3.0,65.0,300.0,2.0,1.0,1.0,2.0,,1.0,5.0,2.0,1.0,2.0,4.0,1.0,67,5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,210,2
296,20140112130625,20.1,1.0,55.0,60.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,62,5,1.0,2.0,1.0,2.0,3.0,4.0,2.0,110,1
297,20140112130626,33.200001,5.0,130.0,10.0,2.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,3.0,2.0,69,5,,,2.0,1.0,,,,225,2
298,20140112130632,18.9,1.0,80.0,10.0,,2.0,1.0,2.0,,2.0,,,1.0,2.0,1.0,2.0,64,5,,,2.0,,,,,110,1
299,20140112130634,23.5,1.0,40.0,10.0,,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,67,5,2.0,2.0,1.0,2.0,1.0,1.0,,150,1
300,20140112130638,30.799999,1.0,30.0,,,2.0,2.0,2.0,,2.0,,,1.0,2.0,3.0,1.0,74,5,2.0,2.0,1.0,,2.0,1.0,,240,2
301,20140112130640,25.799999,1.0,45.0,25.0,,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,72,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,190,1
302,20140112130645,24.0,3.0,170.0,2.0,1.0,1.0,1.0,2.0,,2.0,,,1.0,2.0,1.0,1.0,64,5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,140,1
303,20140112130647,21.299999,1.0,135.0,,,1.0,2.0,1.0,7.0,2.0,,,1.0,2.0,1.0,1.0,68,5,,,2.0,2.0,1.0,3.0,,140,1
304,20140112130649,30.1,1.0,20.0,,,1.0,2.0,2.0,,1.0,5.0,2.0,1.0,1.0,4.0,3.0,63,5,1.0,2.0,1.0,2.0,2.0,6.0,1.0,170,2
305,20140112130650,30.9,1.0,65.0,7.0,,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,64,5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,180,2
306,20140112130654,19.9,3.0,90.0,,,2.0,2.0,1.0,7.0,2.0,,,1.0,2.0,3.0,1.0,64,5,1.0,2.0,1.0,,3.0,1.0,2.0,116,1
